fecha,Sucursal,bodega,sector,tipo,venta_bruta,venta_ajustes,venta_neta
2025-05-01,Medellín,1,Hidrocarburo,historico,742216062.37,82731134.35,659484928.02
2025-05-01,Medellín,1,IT/Communication,historico,1009780.0,0.0,1009780.0
2025-05-01,Medellín,1,Industria,historico,802213999.8,13187197.0,789026802.8
2025-05-01,Medellín,1,Madera y Papel,historico,162267110.8,13727280.0,148539830.8
2025-05-01,Medellín,1,Maquinaria y Afines,historico,108869507.92,28190.0,108841317.92
2025-05-01,Medellín,1,Mining,historico,718173550.9,19864594.0,698308956.9
2025-05-01,Medellín,1,Persona Natural,historico,27387745.55,274160.0,27113585.55
2025-05-01,Medellín,1,Quimico,historico,328398562.96,21094606.0,307303956.96
2025-05-01,Medellín,1,Servicio de apoyo empresarial,historico,97528803.58,946720.0,96582083.58
2025-05-01,Medellín,1,Servicios Publicos,historico,431540929.0,36980744.0,394560185.0
2025-05-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,51836029.0,488240.0,51347789.0
2025-05-01,Medellín,1,Transporte y Logistica,historico,187882759.0,696260.0,187186499.0
2025-05-01,Medellín,1,Turistico,historico,5622830.0,0.0,5622830.0
2025-05-01,Bogotá,2,0,historico,82922145.13,1447276.0,81474869.13
2025-05-01,Bogotá,2,Agricultura,historico,249964716.0,11213848.0,238750868.0
2025-05-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,98622048.0,984900.0,97637148.0
2025-05-01,Bogotá,2,Caucho y Plasticos,historico,22637760.0,46500.0,22591260.0
2025-05-01,Bogotá,2,Comercio,historico,1883235552.6,72120623.6,1811114929.0
2025-05-01,Bogotá,2,Construction,historico,117508045.4,10212293.0,107295752.4
2025-05-01,Bogotá,2,Education,historico,3446815.0,0.0,3446815.0
2025-05-01,Bogotá,2,Empleados,historico,6620725.0,1824742.97,4795982.03
2025-05-01,Bogotá,2,Energy supply,historico,13860652.0,6806228.0,7054424.0
2025-05-01,Bogotá,2,Equipo de Transporte,historico,274060965.0,6334800.0,267726165.0
2025-05-01,Bogotá,2,Food,historico,1190892079.07,37099027.0,1153793052.07
2025-05-01,Bogotá,2,Health/Social,historico,3675706.0,0.0,3675706.0
2025-05-01,Bogotá,2,Hidrocarburo,historico,499255152.91,47496684.0,451758468.91
2025-05-01,Bogotá,2,IT/Communication,historico,90040066.0,0.0,90040066.0
2025-05-01,Bogotá,2,Industria,historico,518478020.38,5506798.0,512971222.38
2025-05-01,Bogotá,2,Madera y Papel,historico,80673448.0,0.0,80673448.0
2025-05-01,Bogotá,2,Maquinaria y Afines,historico,240379048.58,1638443.0,238740605.58
2025-05-01,Bogotá,2,Mining,historico,895873383.78,9402212.0,886471171.78
2025-05-01,Bogotá,2,Persona Natural,historico,23215834.0,0.0,23215834.0
2025-05-01,Bogotá,2,Quimico,historico,528675235.7,15354637.0,513320598.7
2025-05-01,Bogotá,2,Servicio de apoyo empresarial,historico,10840945.0,0.0,10840945.0
2025-05-01,Bogotá,2,Servicios Publicos,historico,109623188.0,15196911.0,94426277.0
2025-05-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,30160056.0,0.0,30160056.0
2025-05-01,Bogotá,2,Transporte y Logistica,historico,231706880.0,119692.0,231587188.0
2025-05-01,Bogotá,2,Turistico,historico,25810996.0,0.0,25810996.0
2025-05-01,Cali,3,0,historico,20911405.24,4766916.0,16144489.24
2025-05-01,Cali,3,Agricultura,historico,7940677.0,0.0,7940677.0
2025-05-01,Cali,3,Agroindustria,historico,39800.0,0.0,39800.0
2025-05-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,9942656.0,0.0,9942656.0
2025-05-01,Cali,3,Caucho y Plasticos,historico,60022770.0,0.0,60022770.0
2025-05-01,Cali,3,Comercio,historico,594472837.45,9548968.14,584923869.31
2025-05-01,Cali,3,Construction,historico,29364260.0,1210693.0,28153567.0
2025-05-01,Cali,3,Education,historico,248700.0,0.0,248700.0
2025-05-01,Cali,3,Empleados,historico,3961346.0,5275366.0,-1314020.0
2025-05-01,Cali,3,Equipo de Transporte,historico,80507891.8,0.0,80507891.8
2025-05-01,Cali,3,Food,historico,1353249101.2,34437040.48,1318812060.72
2025-05-01,Cali,3,Health/Social,historico,557954.0,289277.0,268677.0
2025-05-01,Cali,3,Hidrocarburo,historico,62135713.0,12100000.0,50035713.0
2025-05-01,Cali,3,IT/Communication,historico,7769070.0,0.0,7769070.0
2025-05-01,Cali,3,Industria,historico,204626808.51,0.0,204626808.51
2025-05-01,Cali,3,Madera y Papel,historico,107318008.23,236000.0,107082008.23
2025-05-01,Cali,3,Maquinaria y Afines,historico,33205736.2,0.0,33205736.2
2025-05-01,Cali,3,Mining,historico,91355119.0,45000.0,91310119.0
2025-05-01,Cali,3,Persona Natural,historico,16354462.0,62700.0,16291762.0
2025-05-01,Cali,3,Quimico,historico,273339158.5,12579737.0,260759421.5
2025-05-01,Cali,3,Servicio de apoyo empresarial,historico,1796652.0,0.0,1796652.0
2025-05-01,Cali,3,Servicios Publicos,historico,57535098.0,4687505.0,52847593.0
2025-05-01,Cali,3,"Textiles, Confecciones y Cuero",historico,31261075.0,0.0,31261075.0
2025-05-01,Cali,3,Transporte y Logistica,historico,17709490.0,0.0,17709490.0
2025-05-01,Cali,3,Turistico,historico,216920.0,0.0,216920.0
2025-05-01,Barranquilla,4,0,historico,38751419.16,570917.6,38180501.56
2025-05-01,Barranquilla,4,Agricultura,historico,38989032.0,0.0,38989032.0
2025-05-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,12549236.0,0.0,12549236.0
2025-05-01,Barranquilla,4,Caucho y Plasticos,historico,10585614.0,0.0,10585614.0
2025-05-01,Barranquilla,4,Comercio,historico,273305189.03,5547430.0,267757759.03
2025-05-01,Barranquilla,4,Construction,historico,102655730.84,2361709.0,100294021.84
2025-05-01,Barranquilla,4,Education,historico,298440.0,0.0,298440.0
2025-05-01,Barranquilla,4,Empleados,historico,18257170.0,19211881.0,-954711.0
2025-05-01,Barranquilla,4,Energy supply,historico,30550.0,0.0,30550.0
2025-05-01,Barranquilla,4,Equipo de Transporte,historico,12383614.0,422280.0,11961334.0
2025-05-01,Barranquilla,4,Food,historico,279852425.2,5194762.0,274657663.2
2025-05-01,Barranquilla,4,Health/Social,historico,16954593.0,0.0,16954593.0
2025-05-01,Barranquilla,4,Hidrocarburo,historico,66412640.0,3900000.0,62512640.0
2025-05-01,Barranquilla,4,Industria,historico,733998661.95,1419710.0,732578951.95
2025-05-01,Barranquilla,4,Madera y Papel,historico,33594080.0,0.0,33594080.0
2025-05-01,Barranquilla,4,Maquinaria y Afines,historico,71473839.0,675600.0,70798239.0
2025-05-01,Barranquilla,4,Mining,historico,1028134765.8,0.0,1028134765.8
2025-05-01,Barranquilla,4,Persona Natural,historico,1277241.8,0.0,1277241.8
2025-05-01,Barranquilla,4,Quimico,historico,186248886.0,18000250.0,168248636.0
2025-05-01,Barranquilla,4,Real Estate,historico,30000.0,0.0,30000.0
2025-05-01,Barranquilla,4,Servicio de apoyo empresarial,historico,3163041.0,0.0,3163041.0
2025-05-01,Barranquilla,4,Servicios Publicos,historico,145092954.0,2950000.0,142142954.0
2025-05-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,11194490.0,4722930.0,6471560.0
2025-05-01,Barranquilla,4,Transporte y Logistica,historico,102292841.0,0.0,102292841.0
2025-05-01,Barranquilla,4,Turistico,historico,333600.0,0.0,333600.0
2025-05-01,Cartagena,5,0,historico,21367310.11,0.0,21367310.11
2025-05-01,Cartagena,5,Articulos Para el Hogar y la Oficina,historico,18375.0,0.0,18375.0
2025-05-01,Cartagena,5,Caucho y Plasticos,historico,1754440.0,0.0,1754440.0
2025-05-01,Cartagena,5,Comercio,historico,301983294.38,1983236.1400000001,300000058.24
2025-05-01,Cartagena,5,Construction,historico,187719158.14,4990203.0,182728955.14
2025-05-01,Cartagena,5,Empleados,historico,3289569.0,469147.0,2820422.0
2025-05-01,Cartagena,5,Equipo de Transporte,historico,19146932.0,0.0,19146932.0
2025-05-01,Cartagena,5,Food,historico,136070892.0,166200.0,135904692.0
2025-05-01,Cartagena,5,Health/Social,historico,37833193.0,0.0,37833193.0
2025-05-01,Cartagena,5,Hidrocarburo,historico,309330624.0,19517764.0,289812860.0
2025-05-01,Cartagena,5,Industria,historico,260720701.02,13600704.0,247119997.02
2025-05-01,Cartagena,5,Madera y Papel,historico,87295251.5,0.0,87295251.5
2025-05-01,Cartagena,5,Maquinaria y Afines,historico,47710220.04,134664.0,47575556.04
2025-05-01,Cartagena,5,Mining,historico,100371305.19,124000.0,100247305.19
2025-05-01,Cartagena,5,Persona Natural,historico,5158142.01,0.0,5158142.01
2025-05-01,Cartagena,5,Quimico,historico,213403883.2,17761638.0,195642245.2
2025-05-01,Cartagena,5,Servicio de apoyo empresarial,historico,4437423.0,0.0,4437423.0
2025-05-01,Cartagena,5,Servicios Publicos,historico,257039847.0,0.0,257039847.0
2025-05-01,Cartagena,5,"Textiles, Confecciones y Cuero",historico,2580200.0,0.0,2580200.0
2025-05-01,Cartagena,5,Transporte y Logistica,historico,158444554.43,1618952.0,156825602.43
2025-05-01,Cartagena,5,Turistico,historico,1394909.1400000001,0.0,1394909.1400000001
2025-06-01,Medellín,1,0,historico,76274973.6,397000.0,75877973.6
2025-06-01,Medellín,1,Agricultura,historico,329519709.0,6334179.0,323185530.0
2025-06-01,Medellín,1,Articulos Para el Hogar y la Oficina,historico,22877936.0,4961000.0,17916936.0
2025-06-01,Medellín,1,Caucho y Plasticos,historico,49819959.25,0.0,49819959.25
2025-06-01,Medellín,1,Comercio,historico,1407821394.11,39739751.92,1368081642.19
2025-06-01,Medellín,1,Construction,historico,507117053.46,11482544.0,495634509.46
2025-06-01,Medellín,1,Education,historico,3865575.46,0.0,3865575.46
2025-06-01,Medellín,1,Empleados,historico,7575884.5,1634884.5,5941000.0
2025-06-01,Medellín,1,Equipo de Transporte,historico,5942550.0,0.0,5942550.0
2025-06-01,Medellín,1,Food,historico,988497165.55,107482263.0,881014902.55
2025-06-01,Medellín,1,Health/Social,historico,20644867.3,527192.75,20117674.55
2025-06-01,Medellín,1,Hidrocarburo,historico,559794925.9,28696919.1,531098006.8
2025-06-01,Medellín,1,IT/Communication,historico,2655968.58,0.0,2655968.58
2025-06-01,Medellín,1,Industria,historico,811350250.44,3641670.0,807708580.44
2025-06-01,Medellín,1,Madera y Papel,historico,65813839.0,2531374.0,63282465.0
2025-06-01,Medellín,1,Maquinaria y Afines,historico,89243537.8,637600.0,88605937.8
2025-06-01,Medellín,1,Mining,historico,537789719.15,31099350.0,506690369.15
2025-06-01,Medellín,1,Persona Natural,historico,21582582.8,192150.0,21390432.8
2025-06-01,Medellín,1,Quimico,historico,311393178.5,26355028.0,285038150.5
2025-06-01,Medellín,1,Servicio de apoyo empresarial,historico,32718219.41,0.0,32718219.41
2025-06-01,Medellín,1,Servicios Publicos,historico,229966635.04,3393990.0,226572645.04
2025-06-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,67769658.9,1294200.0,66475458.9
2025-06-01,Medellín,1,Transporte y Logistica,historico,224033809.44,794000.0,223239809.44
2025-06-01,Medellín,1,Turistico,historico,6947400.0,0.0,6947400.0
2025-06-01,Bogotá,2,0,historico,48441887.0,1391700.0,47050187.0
2025-06-01,Bogotá,2,Agricultura,historico,438511562.0,744488.0,437767074.0
2025-06-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,85696160.0,0.0,85696160.0
2025-06-01,Bogotá,2,Caucho y Plasticos,historico,28359867.0,2591240.0,25768627.0
2025-06-01,Bogotá,2,Comercio,historico,1823927752.04,60276684.0,1763651068.04
2025-06-01,Bogotá,2,Construction,historico,224173396.72,20044925.0,204128471.72
2025-06-01,Bogotá,2,Education,historico,5360231.0,0.0,5360231.0
2025-06-01,Bogotá,2,Empleados,historico,3781008.92,3387081.9,393927.02
2025-06-01,Bogotá,2,Energy supply,historico,22482242.0,0.0,22482242.0
2025-06-01,Bogotá,2,Equipo de Transporte,historico,172482015.0,513424.0,171968591.0
2025-06-01,Bogotá,2,Food,historico,1221488206.92,46584158.0,1174904048.92
2025-06-01,Bogotá,2,Health/Social,historico,5434650.77,0.0,5434650.77
2025-06-01,Bogotá,2,Hidrocarburo,historico,400652621.99,47854513.0,352798108.99
2025-06-01,Bogotá,2,IT/Communication,historico,16895449.0,0.0,16895449.0
2025-06-01,Bogotá,2,Industria,historico,437172395.84,30028045.0,407144350.84
2025-06-01,Bogotá,2,Madera y Papel,historico,45613614.36,0.0,45613614.36
2025-06-01,Bogotá,2,Maquinaria y Afines,historico,330505064.43,314973.0,330190091.43
2025-06-01,Bogotá,2,Mining,historico,845841665.18,66126450.78,779715214.4
2025-06-01,Bogotá,2,Persona Natural,historico,5159120.8,0.0,5159120.8
2025-06-01,Bogotá,2,Quimico,historico,440754345.65,11861877.0,428892468.65
2025-06-01,Bogotá,2,Servicio de apoyo empresarial,historico,4937251.85,0.0,4937251.85
2025-06-01,Bogotá,2,Servicios Publicos,historico,84009834.0,10499943.0,73509891.0
2025-06-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,13616333.0,223300.0,13393033.0
2025-06-01,Bogotá,2,Transporte y Logistica,historico,203687997.0,23530240.0,180157757.0
2025-06-01,Bogotá,2,Turistico,historico,7207834.0,1350000.0,5857834.0
2025-06-01,Cali,3,0,historico,24980415.84,1750001.0,23230414.84
2025-06-01,Cali,3,Agricultura,historico,14372562.0,372800.0,13999762.0
2025-06-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,14346072.9,71280.0,14274792.9
2025-06-01,Cali,3,Caucho y Plasticos,historico,154181697.0,0.0,154181697.0
2025-06-01,Cali,3,Comercio,historico,674957757.58,6499154.0,668458603.58
2025-06-01,Cali,3,Construction,historico,24804715.0,836000.0,23968715.0
2025-06-01,Cali,3,Education,historico,9017001.0,0.0,9017001.0
2025-06-01,Cali,3,Empleados,historico,2398347.07,1488618.0,909729.0700000001
2025-06-01,Cali,3,Equipo de Transporte,historico,57274789.0,0.0,57274789.0
2025-06-01,Cali,3,Food,historico,957942917.85,39588530.4,918354387.45
2025-06-01,Cali,3,Health/Social,historico,808311.0,0.0,808311.0
2025-06-01,Cali,3,Hidrocarburo,historico,27929864.0,0.0,27929864.0
2025-06-01,Cali,3,IT/Communication,historico,8159822.0,0.0,8159822.0
2025-06-01,Cali,3,Industria,historico,286297512.97,1579504.0,284718008.97
2025-06-01,Cali,3,Madera y Papel,historico,109889987.0,18703610.0,91186377.0
2025-06-01,Cali,3,Maquinaria y Afines,historico,27159083.0,262197.0,26896886.0
2025-06-01,Cali,3,Mining,historico,126589802.0,1874922.0,124714880.0
2025-06-01,Cali,3,Persona Natural,historico,6895074.0,0.0,6895074.0
2025-06-01,Cali,3,Quimico,historico,249714729.0,4548470.0,245166259.0
2025-06-01,Cali,3,Servicio de apoyo empresarial,historico,2868849.0,0.0,2868849.0
2025-06-01,Cali,3,Servicios Publicos,historico,80397345.0,0.0,80397345.0
2025-06-01,Cali,3,"Textiles, Confecciones y Cuero",historico,37244482.0,0.0,37244482.0
2025-06-01,Cali,3,Transporte y Logistica,historico,13210671.0,0.0,13210671.0
2025-06-01,Cali,3,Turistico,historico,474720.0,0.0,474720.0
2025-06-01,Barranquilla,4,0,historico,27340694.0,1012822.0,26327872.0
2025-06-01,Barranquilla,4,Agricultura,historico,26978077.7,114687.0,26863390.7
2025-06-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,10025421.0,0.0,10025421.0
2025-06-01,Barranquilla,4,Caucho y Plasticos,historico,8296239.5,22044.0,8274195.5
2025-06-01,Barranquilla,4,Comercio,historico,226510462.58,3353915.0,223156547.58
2025-06-01,Barranquilla,4,Construction,historico,117555148.0,542376.0,117012772.0
2025-06-01,Barranquilla,4,Empleados,historico,499702.0,0.0,499702.0
2025-06-01,Barranquilla,4,Energy supply,historico,304800.0,0.0,304800.0
2025-06-01,Barranquilla,4,Equipo de Transporte,historico,4058582.7199999997,0.0,4058582.7199999997
2025-06-01,Barranquilla,4,Food,historico,312845447.9,3007900.0,309837547.9
2025-06-01,Barranquilla,4,Health/Social,historico,2947724.0,0.0,2947724.0
2025-06-01,Barranquilla,4,Hidrocarburo,historico,77424362.0,103782.0,77320580.0
2025-06-01,Barranquilla,4,Industria,historico,656522017.0,23114185.0,633407832.0
2025-06-01,Barranquilla,4,Madera y Papel,historico,27708128.0,0.0,27708128.0
2025-06-01,Barranquilla,4,Maquinaria y Afines,historico,92942862.0,520436.0,92422426.0
2025-06-01,Barranquilla,4,Mining,historico,851064099.4,32196155.0,818867944.4
2025-06-01,Barranquilla,4,Persona Natural,historico,756738.0,0.0,756738.0
2025-06-01,Barranquilla,4,Quimico,historico,178290473.6,326032.0,177964441.6
2025-06-01,Barranquilla,4,Servicio de apoyo empresarial,historico,327555.0,0.0,327555.0
2025-06-01,Barranquilla,4,Servicios Publicos,historico,157873710.0,31502928.0,126370782.0
2025-06-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,34126876.0,48510.0,34078366.0
2025-06-01,Barranquilla,4,Transporte y Logistica,historico,82687510.23,4808160.0,77879350.23
2025-06-01,Barranquilla,4,Wholesale/Retail,historico,336000.0,0.0,336000.0
2025-06-01,Cartagena,5,0,historico,24590463.33,652912.0,23937551.33
2025-06-01,Cartagena,5,Caucho y Plasticos,historico,17251727.0,0.0,17251727.0
2025-06-01,Cartagena,5,Comercio,historico,371330209.42,6697381.0,364632828.42
2025-06-01,Cartagena,5,Construction,historico,184578219.92000002,1077228.0,183500991.92000002
2025-06-01,Cartagena,5,Empleados,historico,4023483.86,0.0,4023483.86
2025-06-01,Cartagena,5,Equipo de Transporte,historico,587436.0,0.0,587436.0
2025-06-01,Cartagena,5,Food,historico,154100130.5,1829468.0,152270662.5
2025-06-01,Cartagena,5,Health/Social,historico,17607973.0,0.0,17607973.0
2025-06-01,Cartagena,5,Hidrocarburo,historico,514247818.22,1139850.0,513107968.22
2025-06-01,Cartagena,5,Industria,historico,374890048.44,80767004.0,294123044.44
2025-06-01,Cartagena,5,Madera y Papel,historico,116171070.0,1300000.0,114871070.0
2025-06-01,Cartagena,5,Maquinaria y Afines,historico,40845580.0,731200.0,40114380.0
2025-06-01,Cartagena,5,Mining,historico,97043483.14,2157245.0,94886238.14
2025-06-01,Cartagena,5,Persona Natural,historico,6875769.4399999995,0.0,6875769.4399999995
2025-06-01,Cartagena,5,Quimico,historico,265526888.86,6277470.0,259249418.86
2025-06-01,Cartagena,5,Servicio de apoyo empresarial,historico,7245203.0,0.0,7245203.0
2025-06-01,Cartagena,5,Servicios Publicos,historico,149905444.71,536700.0,149368744.71
2025-06-01,Cartagena,5,"Textiles, Confecciones y Cuero",historico,3857443.0,0.0,3857443.0
2025-06-01,Cartagena,5,Transporte y Logistica,historico,142122145.5,1097601.0,141024544.5
2025-06-01,Cartagena,5,Turistico,historico,1479871.88,0.0,1479871.88
2025-06-01,Cartagena,5,Wholesale/Retail,historico,26125.0,0.0,26125.0
2025-07-01,Medellín,1,0,historico,94272665.86,1011558.0,93261107.86
2025-07-01,Medellín,1,Agricultura,historico,381521809.46,22954316.0,358567493.46
2025-07-01,Medellín,1,Articulos Para el Hogar y la Oficina,historico,15828709.0,0.0,15828709.0
2025-07-01,Medellín,1,Caucho y Plasticos,historico,59239280.5,3801955.0,55437325.5
2025-07-01,Medellín,1,Comercio,historico,1880307103.9,51924466.36,1828382637.54
2025-07-01,Medellín,1,Construction,historico,513241603.99,69670706.0,443570897.99
2025-07-01,Medellín,1,Education,historico,3838893.0,0.0,3838893.0
2025-07-01,Medellín,1,Empleados,historico,20965978.0,9531842.0,11434136.0
2025-07-01,Medellín,1,Equipo de Transporte,historico,16828642.92,0.0,16828642.92
2025-07-01,Medellín,1,Food,historico,1140431622.57,48561149.9,1091870472.67
2025-07-01,Medellín,1,Health/Social,historico,39804236.58,121212.0,39683024.58
2025-07-01,Medellín,1,Hidrocarburo,historico,310393982.21,1126886.0,309267096.21
2025-07-01,Medellín,1,IT/Communication,historico,3762247.0,379452.0,3382795.0
2025-07-01,Medellín,1,Industria,historico,825253798.7,9975305.0,815278493.7
2025-07-01,Medellín,1,Madera y Papel,historico,150992045.0,6755090.0,144236955.0
2025-07-01,Medellín,1,Maquinaria y Afines,historico,117264650.2,2516520.0,114748130.2
2025-07-01,Medellín,1,Mining,historico,525672027.97,10630408.0,515041619.97
2025-07-01,Medellín,1,Persona Natural,historico,19821922.62,3749660.0,16072262.620000001
2025-07-01,Medellín,1,Quimico,historico,530116176.78,7246087.0,522870089.78
2025-07-01,Medellín,1,Servicio de apoyo empresarial,historico,54587099.93,116032.0,54471067.93
2025-07-01,Medellín,1,Servicios Publicos,historico,279119953.0,14111045.0,265008908.0
2025-07-01,Medellín,1,"Textiles, Confecciones y Cuero",historico,72980890.1,3398230.0,69582660.1
2025-07-01,Medellín,1,Transporte y Logistica,historico,165133388.0,1340265.0,163793123.0
2025-07-01,Medellín,1,Turistico,historico,12355160.0,0.0,12355160.0
2025-07-01,Bogotá,2,0,historico,45138137.76,2636899.0,42501238.76
2025-07-01,Bogotá,2,Agricultura,historico,272696988.0,13281475.0,259415513.0
2025-07-01,Bogotá,2,Articulos Para el Hogar y la Oficina,historico,66755610.56,1879180.0,64876430.56
2025-07-01,Bogotá,2,Caucho y Plasticos,historico,41899586.46,0.0,41899586.46
2025-07-01,Bogotá,2,Comercio,historico,2314072171.72,45097351.0,2268974820.72
2025-07-01,Bogotá,2,Construction,historico,189492209.02,24162247.0,165329962.02
2025-07-01,Bogotá,2,Education,historico,33357010.0,0.0,33357010.0
2025-07-01,Bogotá,2,Empleados,historico,44331890.02,26365131.0,17966759.02
2025-07-01,Bogotá,2,Energy supply,historico,11213344.0,590744.0,10622600.0
2025-07-01,Bogotá,2,Equipo de Transporte,historico,335808689.0,1849840.0,333958849.0
2025-07-01,Bogotá,2,Food,historico,1527044522.1,74785283.0,1452259239.1
2025-07-01,Bogotá,2,Health/Social,historico,17060990.0,553400.0,16507590.0
2025-07-01,Bogotá,2,Hidrocarburo,historico,549110470.17,22847753.0,526262717.17
2025-07-01,Bogotá,2,IT/Communication,historico,44624933.0,421200.0,44203733.0
2025-07-01,Bogotá,2,Industria,historico,501313958.08,2176876.0,499137082.08
2025-07-01,Bogotá,2,Madera y Papel,historico,124266754.95,677739.0,123589015.95
2025-07-01,Bogotá,2,Maquinaria y Afines,historico,252578874.0,1517700.0,251061174.0
2025-07-01,Bogotá,2,Mining,historico,1045513411.05,10474294.0,1035039117.05
2025-07-01,Bogotá,2,Persona Natural,historico,10096109.18,137560.0,9958549.18
2025-07-01,Bogotá,2,Public Administration,historico,128100.0,0.0,128100.0
2025-07-01,Bogotá,2,Quimico,historico,718529507.0,20797225.0,697732282.0
2025-07-01,Bogotá,2,Servicio de apoyo empresarial,historico,18246495.0,0.0,18246495.0
2025-07-01,Bogotá,2,Servicios Publicos,historico,86853050.0,155238.0,86697812.0
2025-07-01,Bogotá,2,"Textiles, Confecciones y Cuero",historico,60676649.0,0.0,60676649.0
2025-07-01,Bogotá,2,Transporte y Logistica,historico,182921973.0,40734.0,182881239.0
2025-07-01,Bogotá,2,Turistico,historico,5166185.0,17600.0,5148585.0
2025-07-01,Cali,3,0,historico,25539211.72,529122.0,25010089.72
2025-07-01,Cali,3,Agricultura,historico,26333286.0,0.0,26333286.0
2025-07-01,Cali,3,Agroindustria,historico,55120.0,0.0,55120.0
2025-07-01,Cali,3,Articulos Para el Hogar y la Oficina,historico,26634688.0,0.0,26634688.0
2025-07-01,Cali,3,Caucho y Plasticos,historico,40548684.0,0.0,40548684.0
2025-07-01,Cali,3,Comercio,historico,740645267.73,6878380.0,733766887.73
2025-07-01,Cali,3,Construction,historico,34257943.0,0.0,34257943.0
2025-07-01,Cali,3,Education,historico,10183207.0,0.0,10183207.0
2025-07-01,Cali,3,Empleados,historico,4733599.0,5217610.0,-484011.0
2025-07-01,Cali,3,Equipo de Transporte,historico,39565190.0,0.0,39565190.0
2025-07-01,Cali,3,Food,historico,1190408844.14,54093152.0,1136315692.14
2025-07-01,Cali,3,Health/Social,historico,406800.0,0.0,406800.0
2025-07-01,Cali,3,Hidrocarburo,historico,25929928.6,0.0,25929928.6
2025-07-01,Cali,3,IT/Communication,historico,13852832.0,798092.0,13054740.0
2025-07-01,Cali,3,Industria,historico,173655127.0,289600.0,173365527.0
2025-07-01,Cali,3,Madera y Papel,historico,103892397.63,178984.0,103713413.63
2025-07-01,Cali,3,Maquinaria y Afines,historico,34635469.0,0.0,34635469.0
2025-07-01,Cali,3,Mining,historico,95316493.0,0.0,95316493.0
2025-07-01,Cali,3,Persona Natural,historico,11659400.0,0.0,11659400.0
2025-07-01,Cali,3,Quimico,historico,608603126.0,3470404.0,605132722.0
2025-07-01,Cali,3,Servicio de apoyo empresarial,historico,2868225.0,0.0,2868225.0
2025-07-01,Cali,3,Servicios Publicos,historico,43288556.879999995,6945840.0,36342716.879999995
2025-07-01,Cali,3,"Textiles, Confecciones y Cuero",historico,17641135.0,699590.0,16941545.0
2025-07-01,Cali,3,Transporte y Logistica,historico,13696640.0,3136500.0,10560140.0
2025-07-01,Cali,3,Turistico,historico,1869464.0,0.0,1869464.0
2025-07-01,Barranquilla,4,0,historico,55048066.59,928710.0,54119356.59
2025-07-01,Barranquilla,4,Agricultura,historico,23423986.0,0.0,23423986.0
2025-07-01,Barranquilla,4,Agroindustria,historico,42400.0,0.0,42400.0
2025-07-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,27185410.04,155058.0,27030352.04
2025-07-01,Barranquilla,4,Caucho y Plasticos,historico,14485685.0,1129362.5,13356322.5
2025-07-01,Barranquilla,4,Comercio,historico,375208971.47,1994332.0,373214639.47
2025-07-01,Barranquilla,4,Construction,historico,159059529.75,5191800.0,153867729.75
2025-07-01,Barranquilla,4,Empleados,historico,8923291.8,1300572.0,7622719.8
2025-07-01,Barranquilla,4,Equipo de Transporte,historico,10117833.0,0.0,10117833.0
2025-07-01,Barranquilla,4,Food,historico,397528322.95,72572398.0,324955924.95
2025-07-01,Barranquilla,4,Health/Social,historico,3892663.0,0.0,3892663.0
2025-07-01,Barranquilla,4,Hidrocarburo,historico,46551835.22,0.0,46551835.22
2025-07-01,Barranquilla,4,IT/Communication,historico,2384500.0,0.0,2384500.0
2025-07-01,Barranquilla,4,Industria,historico,842223909.97,6925648.0,835298261.97
2025-07-01,Barranquilla,4,Madera y Papel,historico,31712951.8,333956.0,31378995.8
2025-07-01,Barranquilla,4,Maquinaria y Afines,historico,107009502.0,588000.0,106421502.0
2025-07-01,Barranquilla,4,Mining,historico,829437685.13,2290120.0,827147565.13
2025-07-01,Barranquilla,4,Persona Natural,historico,2018018.8,0.0,2018018.8
2025-07-01,Barranquilla,4,Quimico,historico,235096453.14,12776156.0,222320297.14
2025-07-01,Barranquilla,4,Servicio de apoyo empresarial,historico,1213650.0,0.0,1213650.0
2025-07-01,Barranquilla,4,Servicios Publicos,historico,108994054.0,1148000.0,107846054.0
2025-07-01,Barranquilla,4,"Textiles, Confecciones y Cuero",historico,29784428.0,0.0,29784428.0
2025-07-01,Barranquilla,4,Transporte y Logistica,historico,39798272.0,407000.0,39391272.0
2025-07-01,Barranquilla,4,Turistico,historico,126000.0,0.0,126000.0
2025-07-01,Cartagena,5,0,historico,25188410.830000002,1977522.0,23210888.830000002
2025-07-01,Cartagena,5,Articulos Para el Hogar y la Oficina,historico,699320.0,0.0,699320.0
2025-07-01,Cartagena,5,Caucho y Plasticos,historico,1712562.0,0.0,1712562.0
2025-07-01,Cartagena,5,Comercio,historico,478733021.6,6072458.0,472660563.6
