fecha,Sucursal,bodega,sector,tipo,venta_neta,lineas,facturas
2024-07-01,Cali,3,"Textiles, Confecciones y Cuero",historico,16320047.0,68.0,25.0
2024-08-01,Cali,3,"Textiles, Confecciones y Cuero",historico,12839862.0,33.0,19.0
2024-09-01,Cali,3,"Textiles, Confecciones y Cuero",historico,19968349.0,39.0,25.0
2024-10-01,Cali,3,"Textiles, Confecciones y Cuero",historico,22406311.0,30.0,21.0
2024-11-01,Cali,3,"Textiles, Confecciones y Cuero",historico,41643201.0,55.0,31.0
2024-12-01,Cali,3,"Textiles, Confecciones y Cuero",historico,31446464.0,27.0,14.0
2025-01-01,Cali,3,"Textiles, Confecciones y Cuero",historico,33207613.0,66.0,23.0
2025-02-01,Cali,3,"Textiles, Confecciones y Cuero",historico,33579937.0,51.0,32.0
2025-03-01,Cali,3,"Textiles, Confecciones y Cuero",historico,22106234.0,41.0,17.0
2025-04-01,Cali,3,"Textiles, Confecciones y Cuero",historico,17609292.0,35.0,18.0
2025-05-01,Cali,3,"Textiles, Confecciones y Cuero",historico,31261075.0,51.0,25.0
2025-06-01,Cali,3,"Textiles, Confecciones y Cuero",historico,37244482.0,62.0,25.0
2025-07-01,Cali,3,"Textiles, Confecciones y Cuero",historico,16941545.0,59.0,26.0
2025-08-01,Cali,3,"Textiles, Confecciones y Cuero",historico,27029247.0,29.0,17.0
2025-09-01,Cali,3,"Textiles, Confecciones y Cuero",historico,20614094.0,38.0,16.0
2025-10-01,Cali,3,"Textiles, Confecciones y Cuero",historico,11898919.6,33.0,16.0
2025-11-01,Cali,3,"Textiles, Confecciones y Cuero",historico,14688835.0,27.0,20.0
2025-12-01,Cali,3,"Textiles, Confecciones y Cuero",historico,24120680.0,28.0,15.0
2026-01-01,Cali,3,"Textiles, Confecciones y Cuero",historico,11900725.0,43.0,14.0
2026-02-01,Cali,3,"Textiles, Confecciones y Cuero",historico,37675863.0,37.0,16.0
2026-03-01,Cali,3,"Textiles, Confecciones y Cuero",historico,20904317.0,23.0,14.0
2026-04-01,Cali,3,"Textiles, Confecciones y Cuero",historico,7023055.0,28.0,13.0
2024-01-01,Cali,3,Transporte y Logistica,historico,8996135.0,14.0,8.0
2024-02-01,Cali,3,Transporte y Logistica,historico,35987125.0,40.0,18.0
2024-03-01,Cali,3,Transporte y Logistica,historico,6154077.0,44.0,14.0
2024-04-01,Cali,3,Transporte y Logistica,historico,27490491.0,82.0,26.0
2024-05-01,Cali,3,Transporte y Logistica,historico,10340970.0,16.0,9.0
2024-06-01,Cali,3,Transporte y Logistica,historico,16097281.0,50.0,15.0
2024-07-01,Cali,3,Transporte y Logistica,historico,16555385.0,37.0,20.0
2024-08-01,Cali,3,Transporte y Logistica,historico,20345492.0,37.0,15.0
2024-09-01,Cali,3,Transporte y Logistica,historico,1266228.0,7.0,5.0
2024-10-01,Cali,3,Transporte y Logistica,historico,20282006.6,77.0,29.0
2024-11-01,Cali,3,Transporte y Logistica,historico,10196535.0,36.0,16.0
2024-12-01,Cali,3,Transporte y Logistica,historico,17817817.0,59.0,14.0
2025-01-01,Cali,3,Transporte y Logistica,historico,8691820.0,30.0,10.0
2025-02-01,Cali,3,Transporte y Logistica,historico,20648433.0,71.0,28.0
2025-03-01,Cali,3,Transporte y Logistica,historico,19708634.0,36.0,14.0
2025-04-01,Cali,3,Transporte y Logistica,historico,21554060.0,53.0,17.0
2025-05-01,Cali,3,Transporte y Logistica,historico,17709490.0,37.0,20.0
2025-06-01,Cali,3,Transporte y Logistica,historico,13210671.0,69.0,26.0
2025-07-01,Cali,3,Transporte y Logistica,historico,10560140.0,51.0,23.0
2025-08-01,Cali,3,Transporte y Logistica,historico,26097501.0,72.0,21.0
2025-09-01,Cali,3,Transporte y Logistica,historico,14899365.0,71.0,23.0
2025-10-01,Cali,3,Transporte y Logistica,historico,35347493.0,102.0,37.0
2025-11-01,Cali,3,Transporte y Logistica,historico,15232471.0,71.0,27.0
2025-12-01,Cali,3,Transporte y Logistica,historico,29785843.0,88.0,21.0
2026-01-01,Cali,3,Transporte y Logistica,historico,7358083.0,32.0,16.0
2026-02-01,Cali,3,Transporte y Logistica,historico,23221586.0,88.0,29.0
2026-03-01,Cali,3,Transporte y Logistica,historico,29001516.0,64.0,22.0
2026-04-01,Cali,3,Transporte y Logistica,historico,34102609.0,78.0,27.0
2024-01-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2024-02-01,Cali,3,Turistico,historico,67680.0,2.0,1.0
2024-03-01,Cali,3,Turistico,historico,67680.0,1.0,1.0
2024-04-01,Cali,3,Turistico,historico,1527090.0,9.0,4.0
2024-05-01,Cali,3,Turistico,historico,236880.0,4.0,2.0
2024-06-01,Cali,3,Turistico,historico,135360.0,2.0,2.0
2024-07-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2024-08-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2024-09-01,Cali,3,Turistico,historico,169200.0,4.0,3.0
2024-10-01,Cali,3,Turistico,historico,101520.0,3.0,2.0
2024-11-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2024-12-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2025-01-01,Cali,3,Turistico,historico,947520.0,7.0,1.0
2025-02-01,Cali,3,Turistico,historico,333180.0,3.0,3.0
2025-03-01,Cali,3,Turistico,historico,516099.0,7.0,2.0
2025-04-01,Cali,3,Turistico,historico,204000.0,1.0,1.0
2025-05-01,Cali,3,Turistico,historico,216920.0,3.0,2.0
2025-06-01,Cali,3,Turistico,historico,474720.0,8.0,4.0
2025-07-01,Cali,3,Turistico,historico,1869464.0,12.0,5.0
2025-08-01,Cali,3,Turistico,historico,929360.0,6.0,6.0
2025-09-01,Cali,3,Turistico,historico,236880.0,5.0,4.0
2025-10-01,Cali,3,Turistico,historico,1433310.0,4.0,3.0
2025-11-01,Cali,3,Turistico,historico,1315860.0,4.0,1.0
2025-12-01,Cali,3,Turistico,historico,723000.0,10.0,7.0
2026-01-01,Cali,3,Turistico,historico,0.0,0.0,0.0
2026-02-01,Cali,3,Turistico,historico,162720.0,1.0,1.0
2026-03-01,Cali,3,Turistico,historico,989960.0,30.0,10.0
2026-04-01,Cali,3,Turistico,historico,4361792.0,19.0,7.0
2024-01-01,Barranquilla,4,0,historico,162940644.8,341.0,271.0
2024-02-01,Barranquilla,4,0,historico,69167674.12,307.0,234.0
2024-03-01,Barranquilla,4,0,historico,45931403.46,317.0,239.0
2024-04-01,Barranquilla,4,0,historico,56874927.19,425.0,336.0
2024-05-01,Barranquilla,4,0,historico,43711309.64,374.0,277.0
2024-06-01,Barranquilla,4,0,historico,33039808.2,290.0,218.0
2024-07-01,Barranquilla,4,0,historico,48478479.86,352.0,273.0
2024-08-01,Barranquilla,4,0,historico,41858674.33,312.0,249.0
2024-09-01,Barranquilla,4,0,historico,54256498.97,324.0,235.0
2024-10-01,Barranquilla,4,0,historico,67366144.64,350.0,252.0
2024-11-01,Barranquilla,4,0,historico,49461423.65,328.0,230.0
2024-12-01,Barranquilla,4,0,historico,44400202.4,313.0,242.0
2025-01-01,Barranquilla,4,0,historico,46224496.3,264.0,202.0
2025-02-01,Barranquilla,4,0,historico,43405496.96,271.0,203.0
2025-03-01,Barranquilla,4,0,historico,27425735.82,217.0,158.0
2025-04-01,Barranquilla,4,0,historico,31931571.63,195.0,157.0
2025-05-01,Barranquilla,4,0,historico,38180501.56,220.0,175.0
2025-06-01,Barranquilla,4,0,historico,26327872.0,190.0,144.0
2025-07-01,Barranquilla,4,0,historico,54119356.59,308.0,225.0
2025-08-01,Barranquilla,4,0,historico,43928174.91,293.0,209.0
2025-09-01,Barranquilla,4,0,historico,34542096.5,251.0,190.0
2025-10-01,Barranquilla,4,0,historico,50461007.51,295.0,215.0
2025-11-01,Barranquilla,4,0,historico,27438237.26,232.0,178.0
2025-12-01,Barranquilla,4,0,historico,32418927.15,213.0,163.0
2026-01-01,Barranquilla,4,0,historico,44800426.9,231.0,172.0
2026-02-01,Barranquilla,4,0,historico,22986314.0,200.0,154.0
2026-03-01,Barranquilla,4,0,historico,11425606.0,103.0,90.0
2026-04-01,Barranquilla,4,0,historico,30602891.0,189.0,136.0
2024-01-01,Barranquilla,4,Agricultura,historico,27974256.0,11.0,9.0
2024-02-01,Barranquilla,4,Agricultura,historico,19320590.0,13.0,6.0
2024-03-01,Barranquilla,4,Agricultura,historico,7479031.0,6.0,5.0
2024-04-01,Barranquilla,4,Agricultura,historico,25098800.0,5.0,4.0
2024-05-01,Barranquilla,4,Agricultura,historico,11461480.0,8.0,6.0
2024-06-01,Barranquilla,4,Agricultura,historico,6685179.0,10.0,6.0
2024-07-01,Barranquilla,4,Agricultura,historico,3180620.0,5.0,5.0
2024-08-01,Barranquilla,4,Agricultura,historico,32222480.0,11.0,6.0
2024-09-01,Barranquilla,4,Agricultura,historico,15907480.0,16.0,12.0
2024-10-01,Barranquilla,4,Agricultura,historico,17908612.0,8.0,8.0
2024-11-01,Barranquilla,4,Agricultura,historico,4863564.0,3.0,3.0
2024-12-01,Barranquilla,4,Agricultura,historico,3930000.0,5.0,2.0
2025-01-01,Barranquilla,4,Agricultura,historico,16114915.0,7.0,7.0
2025-02-01,Barranquilla,4,Agricultura,historico,9147520.0,6.0,6.0
2025-03-01,Barranquilla,4,Agricultura,historico,2810820.0,7.0,6.0
2025-04-01,Barranquilla,4,Agricultura,historico,6346300.0,3.0,3.0
2025-05-01,Barranquilla,4,Agricultura,historico,38989032.0,19.0,13.0
2025-06-01,Barranquilla,4,Agricultura,historico,26863390.7,12.0,10.0
2025-07-01,Barranquilla,4,Agricultura,historico,23423986.0,12.0,7.0
2025-08-01,Barranquilla,4,Agricultura,historico,13268370.0,13.0,9.0
2025-09-01,Barranquilla,4,Agricultura,historico,22775265.0,13.0,8.0
2025-10-01,Barranquilla,4,Agricultura,historico,57748105.0,15.0,9.0
2025-11-01,Barranquilla,4,Agricultura,historico,43255500.0,20.0,7.0
2025-12-01,Barranquilla,4,Agricultura,historico,13328572.0,19.0,7.0
2026-01-01,Barranquilla,4,Agricultura,historico,55020304.0,43.0,17.0
2026-02-01,Barranquilla,4,Agricultura,historico,53384270.0,59.0,29.0
2026-03-01,Barranquilla,4,Agricultura,historico,23033119.0,52.0,33.0
2026-04-01,Barranquilla,4,Agricultura,historico,27970538.0,16.0,10.0
2024-01-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,9023677.0,34.0,14.0
2024-02-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,4343956.0,6.0,6.0
2024-03-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,12929145.0,25.0,8.0
2024-04-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,8590366.0,36.0,11.0
2024-05-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,4226644.0,7.0,6.0
2024-06-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,11923833.0,30.0,10.0
2024-07-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,6713956.0,32.0,13.0
2024-08-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,12581922.0,24.0,13.0
2024-09-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,17438381.0,30.0,17.0
2024-10-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,18586050.0,39.0,15.0
2024-11-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,6837967.0,24.0,12.0
2024-12-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,11034419.0,24.0,17.0
2025-01-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,9053574.0,24.0,16.0
2025-02-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,8797532.0,28.0,16.0
2025-03-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,20380960.0,28.0,11.0
2025-04-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,18543260.0,35.0,17.0
2025-05-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,12549236.0,39.0,14.0
2025-06-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,10025421.0,15.0,13.0
2025-07-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,27030352.04,34.0,20.0
2025-08-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,13773248.0,21.0,15.0
2025-09-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,29176147.0,49.0,19.0
2025-10-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,7254113.0,28.0,14.0
2025-11-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,16859630.0,25.0,18.0
2025-12-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,10968527.0,26.0,23.0
2026-01-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,14736784.0,23.0,16.0
2026-02-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,21030575.0,33.0,25.0
2026-03-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,9915880.0,15.0,14.0
2026-04-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,historico,35056584.0,41.0,21.0
2024-01-01,Barranquilla,4,Caucho y Plasticos,historico,24848603.0,51.0,34.0
2024-02-01,Barranquilla,4,Caucho y Plasticos,historico,43367583.0,24.0,18.0
2024-03-01,Barranquilla,4,Caucho y Plasticos,historico,21933784.0,26.0,19.0
2024-04-01,Barranquilla,4,Caucho y Plasticos,historico,17679242.0,50.0,23.0
2024-05-01,Barranquilla,4,Caucho y Plasticos,historico,13074672.0,37.0,19.0
2024-06-01,Barranquilla,4,Caucho y Plasticos,historico,11842330.0,26.0,14.0
2024-07-01,Barranquilla,4,Caucho y Plasticos,historico,12721258.0,36.0,21.0
2024-08-01,Barranquilla,4,Caucho y Plasticos,historico,16062070.0,38.0,24.0
2024-09-01,Barranquilla,4,Caucho y Plasticos,historico,28718864.0,54.0,34.0
2024-10-01,Barranquilla,4,Caucho y Plasticos,historico,10370684.0,17.0,13.0
2024-11-01,Barranquilla,4,Caucho y Plasticos,historico,15008987.0,32.0,18.0
2024-12-01,Barranquilla,4,Caucho y Plasticos,historico,26342272.0,36.0,25.0
2025-01-01,Barranquilla,4,Caucho y Plasticos,historico,16597008.0,23.0,17.0
2025-02-01,Barranquilla,4,Caucho y Plasticos,historico,15612406.0,27.0,19.0
2025-03-01,Barranquilla,4,Caucho y Plasticos,historico,17962624.0,28.0,23.0
2025-04-01,Barranquilla,4,Caucho y Plasticos,historico,18257491.0,33.0,20.0
2025-05-01,Barranquilla,4,Caucho y Plasticos,historico,10585614.0,21.0,16.0
2025-06-01,Barranquilla,4,Caucho y Plasticos,historico,8274195.5,22.0,20.0
2025-07-01,Barranquilla,4,Caucho y Plasticos,historico,13356322.5,29.0,19.0
2025-08-01,Barranquilla,4,Caucho y Plasticos,historico,14661541.0,28.0,22.0
2025-09-01,Barranquilla,4,Caucho y Plasticos,historico,16830530.0,30.0,19.0
2025-10-01,Barranquilla,4,Caucho y Plasticos,historico,21746811.0,38.0,20.0
2025-11-01,Barranquilla,4,Caucho y Plasticos,historico,6922088.0,17.0,13.0
2025-12-01,Barranquilla,4,Caucho y Plasticos,historico,6728847.0,17.0,15.0
2026-01-01,Barranquilla,4,Caucho y Plasticos,historico,5768400.0,5.0,5.0
2026-02-01,Barranquilla,4,Caucho y Plasticos,historico,73048053.0,35.0,27.0
2026-03-01,Barranquilla,4,Caucho y Plasticos,historico,15766101.0,32.0,24.0
2026-04-01,Barranquilla,4,Caucho y Plasticos,historico,11682445.0,23.0,17.0
2024-01-01,Barranquilla,4,Comercio,historico,257666308.48,681.0,296.0
2024-02-01,Barranquilla,4,Comercio,historico,426000396.86,599.0,326.0
2024-03-01,Barranquilla,4,Comercio,historico,236543437.74,564.0,296.0
2024-04-01,Barranquilla,4,Comercio,historico,344451553.1,828.0,381.0
2024-05-01,Barranquilla,4,Comercio,historico,465598493.35,843.0,390.0
2024-06-01,Barranquilla,4,Comercio,historico,383777310.38,619.0,323.0
2024-07-01,Barranquilla,4,Comercio,historico,227252734.0,591.0,351.0
2024-08-01,Barranquilla,4,Comercio,historico,377991283.39,779.0,395.0
2024-09-01,Barranquilla,4,Comercio,historico,438648486.42,902.0,425.0
2024-10-01,Barranquilla,4,Comercio,historico,283987619.0,944.0,456.0
2024-11-01,Barranquilla,4,Comercio,historico,553108010.0,661.0,390.0
2024-12-01,Barranquilla,4,Comercio,historico,353081049.56,682.0,375.0
2025-01-01,Barranquilla,4,Comercio,historico,538182697.0,681.0,376.0
2025-02-01,Barranquilla,4,Comercio,historico,393734005.2,843.0,418.0
2025-03-01,Barranquilla,4,Comercio,historico,335718165.7,640.0,345.0
2025-04-01,Barranquilla,4,Comercio,historico,343206972.7,598.0,330.0
2025-05-01,Barranquilla,4,Comercio,historico,267757759.03,576.0,320.0
2025-06-01,Barranquilla,4,Comercio,historico,223156547.58,585.0,340.0
2025-07-01,Barranquilla,4,Comercio,historico,373214639.47,816.0,447.0
2025-08-01,Barranquilla,4,Comercio,historico,315428006.53,670.0,374.0
2025-09-01,Barranquilla,4,Comercio,historico,422123044.34,876.0,458.0
2025-10-01,Barranquilla,4,Comercio,historico,341884573.44,808.0,402.0
2025-11-01,Barranquilla,4,Comercio,historico,260153576.2,621.0,322.0
2025-12-01,Barranquilla,4,Comercio,historico,338212223.66,656.0,328.0
2026-01-01,Barranquilla,4,Comercio,historico,283782032.65,586.0,316.0
2026-02-01,Barranquilla,4,Comercio,historico,387130379.0,716.0,346.0
2026-03-01,Barranquilla,4,Comercio,historico,449227507.0,729.0,411.0
2026-04-01,Barranquilla,4,Comercio,historico,339221753.0,782.0,375.0
2024-01-01,Barranquilla,4,Construction,historico,125374975.0,191.0,101.0
2024-02-01,Barranquilla,4,Construction,historico,76738645.0,156.0,76.0
2024-03-01,Barranquilla,4,Construction,historico,180048783.0,182.0,72.0
2024-04-01,Barranquilla,4,Construction,historico,94433189.0,179.0,74.0
2024-05-01,Barranquilla,4,Construction,historico,141315564.5,185.0,88.0
2024-06-01,Barranquilla,4,Construction,historico,154101324.0,183.0,85.0
2024-07-01,Barranquilla,4,Construction,historico,125835027.1,204.0,97.0
2024-08-01,Barranquilla,4,Construction,historico,168862957.2,224.0,81.0
2024-09-01,Barranquilla,4,Construction,historico,174455229.4,277.0,108.0
2024-10-01,Barranquilla,4,Construction,historico,113985167.0,293.0,128.0
2024-11-01,Barranquilla,4,Construction,historico,94205089.0,213.0,97.0
2024-12-01,Barranquilla,4,Construction,historico,116353262.0,225.0,77.0
2025-01-01,Barranquilla,4,Construction,historico,133600768.0,205.0,79.0
2025-02-01,Barranquilla,4,Construction,historico,126614003.0,209.0,88.0
2025-03-01,Barranquilla,4,Construction,historico,93064307.0,183.0,79.0
2025-04-01,Barranquilla,4,Construction,historico,105647780.9,259.0,98.0
2025-05-01,Barranquilla,4,Construction,historico,100294021.84,260.0,96.0
2025-06-01,Barranquilla,4,Construction,historico,117012772.0,200.0,82.0
2025-07-01,Barranquilla,4,Construction,historico,153867729.75,282.0,93.0
2025-08-01,Barranquilla,4,Construction,historico,154290494.5,227.0,90.0
2025-09-01,Barranquilla,4,Construction,historico,107713643.0,221.0,82.0
2025-10-01,Barranquilla,4,Construction,historico,48903264.0,95.0,50.0
2025-11-01,Barranquilla,4,Construction,historico,135165546.0,154.0,71.0
2025-12-01,Barranquilla,4,Construction,historico,82002524.49,157.0,58.0
2026-01-01,Barranquilla,4,Construction,historico,71413232.5,165.0,56.0
2026-02-01,Barranquilla,4,Construction,historico,154416739.0,177.0,83.0
2026-03-01,Barranquilla,4,Construction,historico,282669292.0,221.0,90.0
2026-04-01,Barranquilla,4,Construction,historico,115664980.2,265.0,98.0
2024-01-01,Barranquilla,4,Empleados,historico,150428.0,7.0,6.0
2024-02-01,Barranquilla,4,Empleados,historico,55610.0,3.0,2.0
2024-03-01,Barranquilla,4,Empleados,historico,-1148892.5,16.0,10.0
2024-04-01,Barranquilla,4,Empleados,historico,-260023.0,8.0,3.0
2024-05-01,Barranquilla,4,Empleados,historico,-20988.0,3.0,3.0
2024-06-01,Barranquilla,4,Empleados,historico,-184676.0,13.0,12.0
2024-07-01,Barranquilla,4,Empleados,historico,241166.0,9.0,7.0
2024-08-01,Barranquilla,4,Empleados,historico,20727.0,3.0,2.0
2024-09-01,Barranquilla,4,Empleados,historico,371634.0,7.0,7.0
2024-10-01,Barranquilla,4,Empleados,historico,3027190.5,14.0,11.0
2024-11-01,Barranquilla,4,Empleados,historico,385040.0,4.0,4.0
2024-12-01,Barranquilla,4,Empleados,historico,1106564.5,12.0,10.0
2025-01-01,Barranquilla,4,Empleados,historico,-1069565.0,12.0,11.0
2025-02-01,Barranquilla,4,Empleados,historico,153492.0,11.0,8.0
2025-03-01,Barranquilla,4,Empleados,historico,145511.5,18.0,13.0
2025-04-01,Barranquilla,4,Empleados,historico,1368321.0,20.0,11.0
2025-05-01,Barranquilla,4,Empleados,historico,-954711.0,44.0,14.0
2025-06-01,Barranquilla,4,Empleados,historico,499702.0,13.0,8.0
2025-07-01,Barranquilla,4,Empleados,historico,7622719.8,26.0,20.0
2025-08-01,Barranquilla,4,Empleados,historico,-7039251.0,12.0,11.0
2025-09-01,Barranquilla,4,Empleados,historico,-785293.8,9.0,7.0
2025-10-01,Barranquilla,4,Empleados,historico,2771022.28,24.0,14.0
2025-11-01,Barranquilla,4,Empleados,historico,47824.0,6.0,5.0
2025-12-01,Barranquilla,4,Empleados,historico,15792026.84,25.0,24.0
2026-01-01,Barranquilla,4,Empleados,historico,-6327260.42,6.0,6.0
2026-02-01,Barranquilla,4,Empleados,historico,-1833054.5,19.0,18.0
2026-03-01,Barranquilla,4,Empleados,historico,-539101.9199999999,15.0,15.0
2026-04-01,Barranquilla,4,Empleados,historico,1109136.0,15.0,8.0
2024-01-01,Barranquilla,4,Equipo de Transporte,historico,6318607.0,12.0,9.0
2024-02-01,Barranquilla,4,Equipo de Transporte,historico,8661778.0,9.0,5.0
2024-03-01,Barranquilla,4,Equipo de Transporte,historico,10513496.0,13.0,9.0
2024-04-01,Barranquilla,4,Equipo de Transporte,historico,4779057.0,14.0,7.0
2024-05-01,Barranquilla,4,Equipo de Transporte,historico,3054450.0,6.0,4.0
2024-06-01,Barranquilla,4,Equipo de Transporte,historico,2742892.0,8.0,6.0
2024-07-01,Barranquilla,4,Equipo de Transporte,historico,4996187.8,10.0,9.0
2024-08-01,Barranquilla,4,Equipo de Transporte,historico,5862788.0,11.0,7.0
2024-09-01,Barranquilla,4,Equipo de Transporte,historico,1211632.0,9.0,6.0
2024-10-01,Barranquilla,4,Equipo de Transporte,historico,9898556.0,16.0,11.0
2024-11-01,Barranquilla,4,Equipo de Transporte,historico,7273780.0,17.0,13.0
2024-12-01,Barranquilla,4,Equipo de Transporte,historico,3669879.0,16.0,7.0
2025-01-01,Barranquilla,4,Equipo de Transporte,historico,456378.0,5.0,4.0
2025-02-01,Barranquilla,4,Equipo de Transporte,historico,5234290.0,20.0,13.0
2025-03-01,Barranquilla,4,Equipo de Transporte,historico,9566804.0,13.0,10.0
2025-04-01,Barranquilla,4,Equipo de Transporte,historico,2396060.0,7.0,6.0
2025-05-01,Barranquilla,4,Equipo de Transporte,historico,11961334.0,15.0,12.0
2025-06-01,Barranquilla,4,Equipo de Transporte,historico,4058582.7199999997,10.0,7.0
2025-07-01,Barranquilla,4,Equipo de Transporte,historico,10117833.0,15.0,8.0
2025-08-01,Barranquilla,4,Equipo de Transporte,historico,2898468.0,5.0,4.0
2025-09-01,Barranquilla,4,Equipo de Transporte,historico,5891773.0,17.0,12.0
2025-10-01,Barranquilla,4,Equipo de Transporte,historico,4496864.0,13.0,7.0
2025-11-01,Barranquilla,4,Equipo de Transporte,historico,2318238.0,7.0,5.0
2025-12-01,Barranquilla,4,Equipo de Transporte,historico,2874000.0,5.0,3.0
2026-01-01,Barranquilla,4,Equipo de Transporte,historico,589700.0,1.0,1.0
2026-02-01,Barranquilla,4,Equipo de Transporte,historico,12892264.53,43.0,20.0
2026-03-01,Barranquilla,4,Equipo de Transporte,historico,7937170.0,13.0,11.0
2026-04-01,Barranquilla,4,Equipo de Transporte,historico,2883773.0,8.0,5.0
2024-01-01,Barranquilla,4,Food,historico,289705184.58,317.0,204.0
2024-02-01,Barranquilla,4,Food,historico,251183244.5,288.0,175.0
2024-03-01,Barranquilla,4,Food,historico,320980403.75,421.0,197.0
2024-04-01,Barranquilla,4,Food,historico,385697655.8,464.0,246.0
2024-05-01,Barranquilla,4,Food,historico,278000557.59000003,379.0,207.0
2024-06-01,Barranquilla,4,Food,historico,263311545.17000002,341.0,187.0
2024-07-01,Barranquilla,4,Food,historico,280775867.57,396.0,206.0
2024-08-01,Barranquilla,4,Food,historico,301922290.96,376.0,185.0
2024-09-01,Barranquilla,4,Food,historico,334026660.78,417.0,218.0
2024-10-01,Barranquilla,4,Food,historico,344009969.11,452.0,233.0
2024-11-01,Barranquilla,4,Food,historico,339528333.8,371.0,185.0
2024-12-01,Barranquilla,4,Food,historico,210174344.32,340.0,187.0
2025-01-01,Barranquilla,4,Food,historico,317095814.5,369.0,219.0
2025-02-01,Barranquilla,4,Food,historico,354832732.28,426.0,224.0
2025-03-01,Barranquilla,4,Food,historico,278990645.66,437.0,227.0
2025-04-01,Barranquilla,4,Food,historico,255502158.0,345.0,206.0
2025-05-01,Barranquilla,4,Food,historico,274657663.2,426.0,209.0
2025-06-01,Barranquilla,4,Food,historico,309837547.9,296.0,186.0
2025-07-01,Barranquilla,4,Food,historico,324955924.95,474.0,278.0
2025-08-01,Barranquilla,4,Food,historico,247533287.94,357.0,184.0
2025-09-01,Barranquilla,4,Food,historico,382851932.28,478.0,242.0
2025-10-01,Barranquilla,4,Food,historico,391974984.42,487.0,242.0
2025-11-01,Barranquilla,4,Food,historico,302384059.82,392.0,197.0
2025-12-01,Barranquilla,4,Food,historico,287480653.32,368.0,193.0
2026-01-01,Barranquilla,4,Food,historico,270310158.7,354.0,182.0
2026-02-01,Barranquilla,4,Food,historico,266145648.0,353.0,197.0
2026-03-01,Barranquilla,4,Food,historico,279204619.6,378.0,193.0
2026-04-01,Barranquilla,4,Food,historico,213221200.5,298.0,172.0
2024-01-01,Barranquilla,4,Health/Social,historico,1617000.0,1.0,1.0
2024-02-01,Barranquilla,4,Health/Social,historico,1750500.0,2.0,1.0
2024-03-01,Barranquilla,4,Health/Social,historico,662565.0,2.0,2.0
2024-04-01,Barranquilla,4,Health/Social,historico,4839783.0,12.0,7.0
2024-05-01,Barranquilla,4,Health/Social,historico,2728935.0,10.0,6.0
2024-06-01,Barranquilla,4,Health/Social,historico,4456167.0,14.0,4.0
2024-07-01,Barranquilla,4,Health/Social,historico,1728099.0,4.0,3.0
2024-08-01,Barranquilla,4,Health/Social,historico,2626011.0,9.0,5.0
2024-09-01,Barranquilla,4,Health/Social,historico,4563768.0,11.0,7.0
2024-10-01,Barranquilla,4,Health/Social,historico,1759932.0,3.0,2.0
2024-11-01,Barranquilla,4,Health/Social,historico,3023248.0,8.0,6.0
2024-12-01,Barranquilla,4,Health/Social,historico,2101179.0,4.0,2.0
2025-01-01,Barranquilla,4,Health/Social,historico,7568393.0,9.0,7.0
2025-02-01,Barranquilla,4,Health/Social,historico,6009512.0,12.0,9.0
2025-03-01,Barranquilla,4,Health/Social,historico,13882896.0,16.0,9.0
2025-04-01,Barranquilla,4,Health/Social,historico,32269339.0,17.0,10.0
2025-05-01,Barranquilla,4,Health/Social,historico,16954593.0,17.0,7.0
2025-06-01,Barranquilla,4,Health/Social,historico,2947724.0,6.0,3.0
2025-07-01,Barranquilla,4,Health/Social,historico,3892663.0,11.0,7.0
