fecha,Sucursal,bodega,dpto,tipo,venta_neta
2025-10-01,Cali,3,0605,historico,116925222.0
2025-10-01,Cali,3,07,historico,538606631.0
2025-10-01,Cali,3,1301,historico,91129817.0
2025-10-01,Cali,3,14,historico,77193472.0
2025-10-01,Cali,3,15,historico,120129422.0
2025-10-01,Cali,3,1725,historico,107278989.0
2025-10-01,Cali,3,25,historico,261220106.5
2025-10-01,Cali,3,76,historico,152663120.9
2025-10-01,Cali,3,80,historico,245388077.66
2025-10-01,Cali,3,E,historico,359939619.21
2025-10-01,Barranquilla,4,0605,historico,46438808.0
2025-10-01,Barranquilla,4,07,historico,424124351.67
2025-10-01,Barranquilla,4,1301,historico,300856377.0
2025-10-01,Barranquilla,4,14,historico,302839751.0
2025-10-01,Barranquilla,4,15,historico,246784396.0
2025-10-01,Barranquilla,4,1725,historico,41577122.0
2025-10-01,Barranquilla,4,25,historico,449493047.0
2025-10-01,Barranquilla,4,76,historico,94398374.0
2025-10-01,Barranquilla,4,80,historico,159208598.47
2025-10-01,Barranquilla,4,E,historico,493039917.95
2025-10-01,Cartagena,5,0605,historico,53168610.75
2025-10-01,Cartagena,5,07,historico,611952066.41
2025-10-01,Cartagena,5,1301,historico,55265766.0
2025-10-01,Cartagena,5,14,historico,107112336.0
2025-10-01,Cartagena,5,15,historico,147547440.0
2025-10-01,Cartagena,5,1725,historico,177657608.0
2025-10-01,Cartagena,5,25,historico,191460140.8
2025-10-01,Cartagena,5,76,historico,67012457.0
2025-10-01,Cartagena,5,80,historico,129264571.56
2025-10-01,Cartagena,5,E,historico,242661406.44
2025-11-01,Medellín,1,0605,historico,152459631.5
2025-11-01,Medellín,1,07,historico,1453384522.75
2025-11-01,Medellín,1,1301,historico,179463652.0
2025-11-01,Medellín,1,14,historico,74891206.0
2025-11-01,Medellín,1,15,historico,281834216.2
2025-11-01,Medellín,1,1725,historico,325373176.0
2025-11-01,Medellín,1,25,historico,748229334.95
2025-11-01,Medellín,1,76,historico,147832243.0
2025-11-01,Medellín,1,80,historico,295536741.89
2025-11-01,Medellín,1,E,historico,801971820.84
2025-11-01,Bogotá,2,0605,historico,329374212.78
2025-11-01,Bogotá,2,07,historico,2394065137.87
2025-11-01,Bogotá,2,1301,historico,193457271.0
2025-11-01,Bogotá,2,14,historico,267423435.0
2025-11-01,Bogotá,2,15,historico,434974674.0
2025-11-01,Bogotá,2,1725,historico,351227996.0
2025-11-01,Bogotá,2,25,historico,1254099567.99
2025-11-01,Bogotá,2,76,historico,137765411.72
2025-11-01,Bogotá,2,80,historico,331645088.0
2025-11-01,Bogotá,2,E,historico,311853583.05
2025-11-01,Cali,3,0605,historico,129603803.0
2025-11-01,Cali,3,07,historico,883116473.6800001
2025-11-01,Cali,3,1301,historico,152654923.0
2025-11-01,Cali,3,14,historico,184520353.0
2025-11-01,Cali,3,15,historico,144489689.5
2025-11-01,Cali,3,1725,historico,428800444.0
2025-11-01,Cali,3,25,historico,237552912.0
2025-11-01,Cali,3,76,historico,101594653.0
2025-11-01,Cali,3,80,historico,230477893.56
2025-11-01,Cali,3,E,historico,299123787.56
2025-11-01,Barranquilla,4,0605,historico,23272068.5
2025-11-01,Barranquilla,4,07,historico,473456309.32
2025-11-01,Barranquilla,4,1301,historico,41519038.16
2025-11-01,Barranquilla,4,14,historico,80286618.0
2025-11-01,Barranquilla,4,15,historico,283399640.84000003
2025-11-01,Barranquilla,4,1725,historico,52931093.0
2025-11-01,Barranquilla,4,25,historico,486466612.0
2025-11-01,Barranquilla,4,76,historico,47339745.0
2025-11-01,Barranquilla,4,80,historico,122394604.0
2025-11-01,Barranquilla,4,E,historico,817935499.16
2025-11-01,Cartagena,5,0605,historico,50149889.2
2025-11-01,Cartagena,5,07,historico,626542282.86
2025-11-01,Cartagena,5,1301,historico,61901824.0
2025-11-01,Cartagena,5,14,historico,26287320.0
2025-11-01,Cartagena,5,15,historico,156638681.0
2025-11-01,Cartagena,5,1725,historico,155822973.0
2025-11-01,Cartagena,5,25,historico,204121120.0
2025-11-01,Cartagena,5,76,historico,68188388.0
2025-11-01,Cartagena,5,80,historico,112100020.0
2025-11-01,Cartagena,5,E,historico,292884514.98
2025-12-01,Medellín,1,0605,historico,250465279.5
2025-12-01,Medellín,1,07,historico,2311606524.47
2025-12-01,Medellín,1,1301,historico,293743037.0
2025-12-01,Medellín,1,14,historico,85780874.0
2025-12-01,Medellín,1,15,historico,397773268.0
2025-12-01,Medellín,1,1725,historico,356393587.2
2025-12-01,Medellín,1,25,historico,859289754.28
2025-12-01,Medellín,1,76,historico,153930225.0
2025-12-01,Medellín,1,80,historico,613163649.56
2025-12-01,Medellín,1,E,historico,646395962.25
2025-12-01,Bogotá,2,0605,historico,313627443.58
2025-12-01,Bogotá,2,07,historico,2218345752.81
2025-12-01,Bogotá,2,1301,historico,429536888.8
2025-12-01,Bogotá,2,14,historico,186822104.0
2025-12-01,Bogotá,2,15,historico,473806399.77
2025-12-01,Bogotá,2,1725,historico,547003922.02
2025-12-01,Bogotá,2,25,historico,1398757053.52
2025-12-01,Bogotá,2,76,historico,146963910.72
2025-12-01,Bogotá,2,80,historico,275632102.78
2025-12-01,Bogotá,2,E,historico,312453235.0
2025-12-01,Cali,3,0605,historico,107179384.5
2025-12-01,Cali,3,07,historico,746651424.34
2025-12-01,Cali,3,1301,historico,140275083.0
2025-12-01,Cali,3,14,historico,77753413.0
2025-12-01,Cali,3,15,historico,140265802.0
2025-12-01,Cali,3,1725,historico,157159291.0
2025-12-01,Cali,3,25,historico,372025425.0
2025-12-01,Cali,3,76,historico,132220626.0
2025-12-01,Cali,3,80,historico,174066067.8
2025-12-01,Cali,3,E,historico,249443074.88
2025-12-01,Barranquilla,4,0605,historico,52194095.0
2025-12-01,Barranquilla,4,07,historico,436380962.22
2025-12-01,Barranquilla,4,1301,historico,47191126.0
2025-12-01,Barranquilla,4,14,historico,83430554.0
2025-12-01,Barranquilla,4,15,historico,134214847.5
2025-12-01,Barranquilla,4,1725,historico,57726597.0
2025-12-01,Barranquilla,4,25,historico,305453296.0
2025-12-01,Barranquilla,4,76,historico,51713649.0
2025-12-01,Barranquilla,4,80,historico,90636560.0
2025-12-01,Barranquilla,4,E,historico,705121862.67
2025-12-01,Cartagena,5,0605,historico,43399622.0
2025-12-01,Cartagena,5,07,historico,701575264.23
2025-12-01,Cartagena,5,1301,historico,135158571.0
2025-12-01,Cartagena,5,14,historico,19105780.0
2025-12-01,Cartagena,5,15,historico,141482594.0
2025-12-01,Cartagena,5,1725,historico,224658882.0
2025-12-01,Cartagena,5,25,historico,205602873.0
2025-12-01,Cartagena,5,76,historico,65428313.379999995
2025-12-01,Cartagena,5,80,historico,150481041.57
2025-12-01,Cartagena,5,E,historico,98218117.44
2026-01-01,Medellín,1,0605,historico,154747348.0
2026-01-01,Medellín,1,07,historico,1642059846.96
2026-01-01,Medellín,1,1301,historico,150994962.0
2026-01-01,Medellín,1,14,historico,54203604.0
2026-01-01,Medellín,1,15,historico,306035811.0
2026-01-01,Medellín,1,1725,historico,271010969.0
2026-01-01,Medellín,1,25,historico,707670444.39
2026-01-01,Medellín,1,76,historico,110367680.0
2026-01-01,Medellín,1,80,historico,397024771.0
2026-01-01,Medellín,1,E,historico,464673445.68
2026-01-01,Bogotá,2,0605,historico,215009080.74
2026-01-01,Bogotá,2,07,historico,1722188249.7
2026-01-01,Bogotá,2,1301,historico,158741677.0
2026-01-01,Bogotá,2,14,historico,230032181.0
2026-01-01,Bogotá,2,15,historico,456144172.0
2026-01-01,Bogotá,2,1725,historico,246965165.0
2026-01-01,Bogotá,2,25,historico,1071581428.5
2026-01-01,Bogotá,2,76,historico,116899603.52
2026-01-01,Bogotá,2,80,historico,244548768.0
2026-01-01,Bogotá,2,E,historico,349916548.9
2026-01-01,Cali,3,0605,historico,89224274.5
2026-01-01,Cali,3,07,historico,483142674.0
2026-01-01,Cali,3,1301,historico,57377399.0
2026-01-01,Cali,3,14,historico,58071172.0
2026-01-01,Cali,3,15,historico,116920286.0
2026-01-01,Cali,3,1725,historico,102129083.0
2026-01-01,Cali,3,25,historico,228756075.0
2026-01-01,Cali,3,76,historico,101173424.0
2026-01-01,Cali,3,80,historico,179773859.04
2026-01-01,Cali,3,E,historico,308509320.28
2026-01-01,Barranquilla,4,0605,historico,43552422.0
2026-01-01,Barranquilla,4,07,historico,420892108.22
2026-01-01,Barranquilla,4,1301,historico,73982956.31
2026-01-01,Barranquilla,4,14,historico,67955649.0
2026-01-01,Barranquilla,4,15,historico,295637979.06
2026-01-01,Barranquilla,4,1725,historico,75032352.0
2026-01-01,Barranquilla,4,25,historico,473749828.0
2026-01-01,Barranquilla,4,76,historico,57456954.0
2026-01-01,Barranquilla,4,80,historico,140775047.0
2026-01-01,Barranquilla,4,E,historico,459019959.29
2026-01-01,Cartagena,5,0605,historico,66512112.5
2026-01-01,Cartagena,5,07,historico,850488783.66
2026-01-01,Cartagena,5,1301,historico,181168238.02
2026-01-01,Cartagena,5,14,historico,39486052.0
2026-01-01,Cartagena,5,15,historico,139322983.68
2026-01-01,Cartagena,5,1725,historico,189526423.0
2026-01-01,Cartagena,5,25,historico,199706062.0
2026-01-01,Cartagena,5,76,historico,77844596.96
2026-01-01,Cartagena,5,80,historico,121705736.57
2026-01-01,Cartagena,5,E,historico,119648550.73
2026-02-01,Medellín,1,0605,historico,204619575.0
2026-02-01,Medellín,1,07,historico,1638732135.57
2026-02-01,Medellín,1,1301,historico,271822683.0
2026-02-01,Medellín,1,14,historico,69939087.0
2026-02-01,Medellín,1,15,historico,302469229.0
2026-02-01,Medellín,1,1725,historico,309992837.4
2026-02-01,Medellín,1,25,historico,746384071.0
2026-02-01,Medellín,1,76,historico,164515073.75
2026-02-01,Medellín,1,80,historico,312706056.0
2026-02-01,Medellín,1,E,historico,580368307.04
2026-02-01,Bogotá,2,0605,historico,311105169.3
2026-02-01,Bogotá,2,07,historico,2197700677.76
2026-02-01,Bogotá,2,1301,historico,175658434.0
2026-02-01,Bogotá,2,14,historico,314703079.2
2026-02-01,Bogotá,2,15,historico,368538095.0
2026-02-01,Bogotá,2,1725,historico,431487039.0
2026-02-01,Bogotá,2,25,historico,1306197806.66
2026-02-01,Bogotá,2,76,historico,129920068.46000001
2026-02-01,Bogotá,2,80,historico,281150634.0
2026-02-01,Bogotá,2,E,historico,471183720.58
2026-02-01,Cali,3,0605,historico,126233129.0
2026-02-01,Cali,3,07,historico,674055468.0
2026-02-01,Cali,3,1301,historico,33543289.0
2026-02-01,Cali,3,14,historico,122361733.0
2026-02-01,Cali,3,15,historico,106071777.0
2026-02-01,Cali,3,1725,historico,150698446.57
2026-02-01,Cali,3,25,historico,285856601.0
2026-02-01,Cali,3,76,historico,104901899.5
2026-02-01,Cali,3,80,historico,224089093.16
2026-02-01,Cali,3,E,historico,365446242.41
2026-02-01,Barranquilla,4,0605,historico,26075559.0
2026-02-01,Barranquilla,4,07,historico,363272183.08
2026-02-01,Barranquilla,4,1301,historico,54833916.54
2026-02-01,Barranquilla,4,14,historico,67494375.0
2026-02-01,Barranquilla,4,15,historico,162114544.0
2026-02-01,Barranquilla,4,1725,historico,71732001.53
2026-02-01,Barranquilla,4,25,historico,372864042.0
2026-02-01,Barranquilla,4,76,historico,46354737.7
2026-02-01,Barranquilla,4,80,historico,181690870.47
2026-02-01,Barranquilla,4,E,historico,439987429.05
2026-02-01,Cartagena,5,0605,historico,45807270.0
2026-02-01,Cartagena,5,07,historico,649614258.0
2026-02-01,Cartagena,5,1301,historico,314924695.0
2026-02-01,Cartagena,5,14,historico,31456077.0
2026-02-01,Cartagena,5,15,historico,88924801.0
2026-02-01,Cartagena,5,1725,historico,183809735.5
2026-02-01,Cartagena,5,25,historico,189003737.0
2026-02-01,Cartagena,5,76,historico,88457722.38
2026-02-01,Cartagena,5,80,historico,145595427.71
2026-02-01,Cartagena,5,E,historico,220417093.0
2026-03-01,Medellín,1,0605,historico,205167921.0
2026-03-01,Medellín,1,07,historico,1510913703.45
2026-03-01,Medellín,1,1301,historico,379387117.3
2026-03-01,Medellín,1,14,historico,77894386.0
2026-03-01,Medellín,1,15,historico,294853695.0
2026-03-01,Medellín,1,1725,historico,382190046.0
2026-03-01,Medellín,1,25,historico,793858843.0
2026-03-01,Medellín,1,76,historico,139432492.5
2026-03-01,Medellín,1,80,historico,402701958.28
2026-03-01,Medellín,1,E,historico,626080391.86
2026-03-01,Bogotá,2,0605,historico,298080870.32
2026-03-01,Bogotá,2,07,historico,2442962521.8
2026-03-01,Bogotá,2,1301,historico,233588376.1
2026-03-01,Bogotá,2,14,historico,153476339.0
2026-03-01,Bogotá,2,15,historico,405666358.0
2026-03-01,Bogotá,2,1725,historico,379241999.73
2026-03-01,Bogotá,2,25,historico,1355086771.21
2026-03-01,Bogotá,2,76,historico,141250767.9
2026-03-01,Bogotá,2,80,historico,333200042.0
2026-03-01,Bogotá,2,E,historico,275935249.2
2026-03-01,Cali,3,0605,historico,129900345.0
2026-03-01,Cali,3,07,historico,661822849.0
2026-03-01,Cali,3,1301,historico,80202484.0
2026-03-01,Cali,3,14,historico,85393263.0
2026-03-01,Cali,3,15,historico,102998429.0
2026-03-01,Cali,3,1725,historico,488713358.0
2026-03-01,Cali,3,25,historico,283267858.5
2026-03-01,Cali,3,76,historico,161919256.0
2026-03-01,Cali,3,80,historico,238323816.26
2026-03-01,Cali,3,E,historico,345858748.4
2026-03-01,Barranquilla,4,0605,historico,30172044.0
2026-03-01,Barranquilla,4,07,historico,438649198.0
2026-03-01,Barranquilla,4,1301,historico,60228644.0
2026-03-01,Barranquilla,4,14,historico,66429646.0
2026-03-01,Barranquilla,4,15,historico,233625124.8
2026-03-01,Barranquilla,4,1725,historico,83993090.0
2026-03-01,Barranquilla,4,25,historico,374876656.8
2026-03-01,Barranquilla,4,76,historico,50263038.0
2026-03-01,Barranquilla,4,80,historico,271299970.0
2026-03-01,Barranquilla,4,E,historico,591586758.28
2026-03-01,Cartagena,5,0605,historico,48233846.0
2026-03-01,Cartagena,5,07,historico,693486327.07
2026-03-01,Cartagena,5,1301,historico,71439183.0
2026-03-01,Cartagena,5,14,historico,12671123.0
2026-03-01,Cartagena,5,15,historico,155098078.0
2026-03-01,Cartagena,5,1725,historico,191338279.68
2026-03-01,Cartagena,5,25,historico,255220687.0
2026-03-01,Cartagena,5,76,historico,78247968.19
2026-03-01,Cartagena,5,80,historico,85514657.85
2026-03-01,Cartagena,5,E,historico,125830430.75
2026-04-01,Medellín,1,0605,historico,180541824.03
2026-04-01,Medellín,1,07,historico,1614539034.0
2026-04-01,Medellín,1,1301,historico,313934434.0
2026-04-01,Medellín,1,14,historico,165726892.0
2026-04-01,Medellín,1,15,historico,377858480.0
2026-04-01,Medellín,1,1725,historico,365049446.5
2026-04-01,Medellín,1,25,historico,876504825.0
2026-04-01,Medellín,1,76,historico,134993460.59
2026-04-01,Medellín,1,80,historico,344733577.0
2026-04-01,Medellín,1,E,historico,891186283.79
2026-04-01,Bogotá,2,0605,historico,266484933.56
2026-04-01,Bogotá,2,07,historico,2261758968.15
2026-04-01,Bogotá,2,1301,historico,157706681.9
2026-04-01,Bogotá,2,14,historico,213409242.0
2026-04-01,Bogotá,2,15,historico,388439844.0
2026-04-01,Bogotá,2,1725,historico,578730118.5
2026-04-01,Bogotá,2,25,historico,1068277817.24
2026-04-01,Bogotá,2,76,historico,196552528.24
2026-04-01,Bogotá,2,80,historico,271123642.0
2026-04-01,Bogotá,2,E,historico,638473429.97
2026-04-01,Cali,3,0605,historico,112717203.0
2026-04-01,Cali,3,07,historico,620987573.0
2026-04-01,Cali,3,1301,historico,83683818.0
2026-04-01,Cali,3,14,historico,123336040.0
2026-04-01,Cali,3,15,historico,134377388.0
2026-04-01,Cali,3,1725,historico,185580469.5
2026-04-01,Cali,3,25,historico,317158059.0
2026-04-01,Cali,3,76,historico,128983239.0
2026-04-01,Cali,3,80,historico,265503172.53
2026-04-01,Cali,3,E,historico,343287086.98
2026-04-01,Barranquilla,4,0605,historico,29671391.0
2026-04-01,Barranquilla,4,07,historico,414569976.0
2026-04-01,Barranquilla,4,1301,historico,128212425.77000001
2026-04-01,Barranquilla,4,14,historico,66375498.5
2026-04-01,Barranquilla,4,15,historico,203901310.75
2026-04-01,Barranquilla,4,1725,historico,137124227.0
2026-04-01,Barranquilla,4,25,historico,502125045.0
2026-04-01,Barranquilla,4,76,historico,68899522.0
2026-04-01,Barranquilla,4,80,historico,43466214.0
2026-04-01,Barranquilla,4,E,historico,604578868.4
2026-04-01,Cartagena,5,0605,historico,45121467.0
2026-04-01,Cartagena,5,07,historico,695270906.9
2026-04-01,Cartagena,5,1301,historico,100782525.0
2026-04-01,Cartagena,5,14,historico,29047850.0
2026-04-01,Cartagena,5,15,historico,138147372.0
2026-04-01,Cartagena,5,1725,historico,272287423.0
2026-04-01,Cartagena,5,25,historico,276844782.0
2026-04-01,Cartagena,5,76,historico,112256221.57
2026-04-01,Cartagena,5,80,historico,126968128.0
2026-04-01,Cartagena,5,E,historico,190221305.0
2026-05-01,Medellín,1,0605,proyeccion,228871504.7933859
2026-05-01,Medellín,1,07,proyeccion,1672938844.7537065
2026-05-01,Medellín,1,1301,proyeccion,291839901.0752629
2026-05-01,Medellín,1,14,proyeccion,117887016.42743805
2026-05-01,Medellín,1,15,proyeccion,338321432.6170267
2026-05-01,Medellín,1,1725,proyeccion,355460217.468834
2026-05-01,Medellín,1,25,proyeccion,848648756.6878887
2026-05-01,Medellín,1,76,proyeccion,169259833.92304724
2026-05-01,Medellín,1,80,proyeccion,385055028.6865378
2026-05-01,Medellín,1,E,proyeccion,692585476.3585031
2026-05-01,Bogotá,2,0605,proyeccion,318644327.75439817
2026-05-01,Bogotá,2,07,proyeccion,2288574176.129354
2026-05-01,Bogotá,2,1301,proyeccion,231024484.88329574
2026-05-01,Bogotá,2,14,proyeccion,226593397.21483082
2026-05-01,Bogotá,2,15,proyeccion,431059337.2498889
2026-05-01,Bogotá,2,1725,proyeccion,411638078.9959996
2026-05-01,Bogotá,2,25,proyeccion,1291814036.9629352
2026-05-01,Bogotá,2,76,proyeccion,166061456.20616323
2026-05-01,Bogotá,2,80,proyeccion,301886928.36159515
2026-05-01,Bogotá,2,E,proyeccion,383349946.3836818
2026-05-01,Cali,3,0605,proyeccion,125535752.39273104
2026-05-01,Cali,3,07,proyeccion,721815480.9947026
2026-05-01,Cali,3,1301,proyeccion,91580372.6142507
2026-05-01,Cali,3,14,proyeccion,112180161.52515934
2026-05-01,Cali,3,15,proyeccion,130853264.47128437
2026-05-01,Cali,3,1725,proyeccion,213418551.74799433
2026-05-01,Cali,3,25,proyeccion,298594379.1531747
2026-05-01,Cali,3,76,proyeccion,130980622.90337344
2026-05-01,Cali,3,80,proyeccion,258190840.82556736
2026-05-01,Cali,3,E,proyeccion,314095222.17903143
2026-05-01,Barranquilla,4,0605,proyeccion,36981287.18068731
2026-05-01,Barranquilla,4,07,proyeccion,448660121.72518504
2026-05-01,Barranquilla,4,1301,proyeccion,84554586.23198174
2026-05-01,Barranquilla,4,14,proyeccion,81638265.7672352
2026-05-01,Barranquilla,4,15,proyeccion,189553091.88845393
2026-05-01,Barranquilla,4,1725,proyeccion,105477343.88722666
2026-05-01,Barranquilla,4,25,proyeccion,434590793.98794687
2026-05-01,Barranquilla,4,76,proyeccion,52647669.61356917
2026-05-01,Barranquilla,4,80,proyeccion,195147105.93102387
2026-05-01,Barranquilla,4,E,proyeccion,596250899.4057503
2026-05-01,Cartagena,5,0605,proyeccion,48450375.508508645
2026-05-01,Cartagena,5,07,proyeccion,707680843.5048745
2026-05-01,Cartagena,5,1301,proyeccion,140963171.21290326
2026-05-01,Cartagena,5,14,proyeccion,33976505.12491682
2026-05-01,Cartagena,5,15,proyeccion,139174807.60943294
2026-05-01,Cartagena,5,1725,proyeccion,218911046.48360538
2026-05-01,Cartagena,5,25,proyeccion,233875368.9284112
2026-05-01,Cartagena,5,76,proyeccion,95981185.52718695
2026-05-01,Cartagena,5,80,proyeccion,111826410.11252415
2026-05-01,Cartagena,5,E,proyeccion,182677005.90924498
2026-06-01,Medellín,1,0605,proyeccion,226508619.68253908
2026-06-01,Medellín,1,07,proyeccion,1673257041.5373285
2026-06-01,Medellín,1,1301,proyeccion,299870179.092918
2026-06-01,Medellín,1,14,proyeccion,132224309.87249203
2026-06-01,Medellín,1,15,proyeccion,320784160.36265224
2026-06-01,Medellín,1,1725,proyeccion,331407702.21944934
2026-06-01,Medellín,1,25,proyeccion,863969205.3650098
2026-06-01,Medellín,1,76,proyeccion,155571475.31276676
2026-06-01,Medellín,1,80,proyeccion,398560738.7285194
2026-06-01,Medellín,1,E,proyeccion,700290318.1822544
2026-06-01,Bogotá,2,0605,proyeccion,298012550.6715822
2026-06-01,Bogotá,2,07,proyeccion,2283843194.1175795
2026-06-01,Bogotá,2,1301,proyeccion,214345677.4515513
2026-06-01,Bogotá,2,14,proyeccion,203333690.05814376
2026-06-01,Bogotá,2,15,proyeccion,422122652.9077847
2026-06-01,Bogotá,2,1725,proyeccion,433881888.8936179
2026-06-01,Bogotá,2,25,proyeccion,1297908666.4175313
2026-06-01,Bogotá,2,76,proyeccion,160522621.8719853
2026-06-01,Bogotá,2,80,proyeccion,296671577.4125793
2026-06-01,Bogotá,2,E,proyeccion,409421622.1796115
2026-06-01,Cali,3,0605,proyeccion,125617771.67589101
2026-06-01,Cali,3,07,proyeccion,717296461.049516
2026-06-01,Cali,3,1301,proyeccion,106073417.62194811
2026-06-01,Cali,3,14,proyeccion,116893585.73378351
2026-06-01,Cali,3,15,proyeccion,128759347.70026417
2026-06-01,Cali,3,1725,proyeccion,246443714.90712833
2026-06-01,Cali,3,25,proyeccion,302028088.1578827
2026-06-01,Cali,3,76,proyeccion,129132573.633527
2026-06-01,Cali,3,80,proyeccion,258067168.02620605
2026-06-01,Cali,3,E,proyeccion,340683155.6600782
2026-06-01,Barranquilla,4,0605,proyeccion,35641636.96385376
2026-06-01,Barranquilla,4,07,proyeccion,428578612.32435906
2026-06-01,Barranquilla,4,1301,proyeccion,105219863.58162232
2026-06-01,Barranquilla,4,14,proyeccion,84214366.39910999
2026-06-01,Barranquilla,4,15,proyeccion,206365179.5517089
2026-06-01,Barranquilla,4,1725,proyeccion,116722700.34679049
2026-06-01,Barranquilla,4,25,proyeccion,437323344.2352448
2026-06-01,Barranquilla,4,76,proyeccion,50636847.23382963
2026-06-01,Barranquilla,4,80,proyeccion,165181996.3057727
2026-06-01,Barranquilla,4,E,proyeccion,633309952.8216913
2026-06-01,Cartagena,5,0605,proyeccion,49075773.059836246
2026-06-01,Cartagena,5,07,proyeccion,711076026.4473883
2026-06-01,Cartagena,5,1301,proyeccion,131119185.48251629
2026-06-01,Cartagena,5,14,proyeccion,28861174.383326367
2026-06-01,Cartagena,5,15,proyeccion,131479082.13595276
2026-06-01,Cartagena,5,1725,proyeccion,234211782.75874937
2026-06-01,Cartagena,5,25,proyeccion,255431746.6377339
2026-06-01,Cartagena,5,76,proyeccion,101428130.65231125
2026-06-01,Cartagena,5,80,proyeccion,132614568.47825812
2026-06-01,Cartagena,5,E,proyeccion,148290492.7223679
2026-07-01,Medellín,1,0605,proyeccion,224897954.16372842
2026-07-01,Medellín,1,07,proyeccion,1809133872.9558542
2026-07-01,Medellín,1,1301,proyeccion,336590647.9649802
2026-07-01,Medellín,1,14,proyeccion,119279315.66217007
2026-07-01,Medellín,1,15,proyeccion,337292345.0749342
2026-07-01,Medellín,1,1725,proyeccion,370648075.96497583
2026-07-01,Medellín,1,25,proyeccion,860505019.4857773
2026-07-01,Medellín,1,76,proyeccion,161029459.90439045
2026-07-01,Medellín,1,80,proyeccion,410960678.18427056
2026-07-01,Medellín,1,E,proyeccion,729925255.7503445
2026-07-01,Bogotá,2,0605,proyeccion,338426098.56207705
2026-07-01,Bogotá,2,07,proyeccion,2265690561.9451613
2026-07-01,Bogotá,2,1301,proyeccion,195292309.84717435
2026-07-01,Bogotá,2,14,proyeccion,247925826.61975038
2026-07-01,Bogotá,2,15,proyeccion,451273932.1029141
2026-07-01,Bogotá,2,1725,proyeccion,446473760.46700317
2026-07-01,Bogotá,2,25,proyeccion,1193998848.2296686
2026-07-01,Bogotá,2,76,proyeccion,166864094.29811922
2026-07-01,Bogotá,2,80,proyeccion,342055341.18871766
2026-07-01,Bogotá,2,E,proyeccion,387831025.21681213
2026-07-01,Cali,3,0605,proyeccion,128445922.80414754
2026-07-01,Cali,3,07,proyeccion,740743228.8561746
2026-07-01,Cali,3,1301,proyeccion,120860996.55182952
2026-07-01,Cali,3,14,proyeccion,111318320.6342585
2026-07-01,Cali,3,15,proyeccion,137999610.15904468
2026-07-01,Cali,3,1725,proyeccion,287641105.3271946
2026-07-01,Cali,3,25,proyeccion,315188666.39398557
2026-07-01,Cali,3,76,proyeccion,143638892.57715437
2026-07-01,Cali,3,80,proyeccion,252488249.3840619
2026-07-01,Cali,3,E,proyeccion,316227604.01256454
2026-07-01,Barranquilla,4,0605,proyeccion,40740990.571622156
2026-07-01,Barranquilla,4,07,proyeccion,434479326.4252001
2026-07-01,Barranquilla,4,1301,proyeccion,121758640.43084799
2026-07-01,Barranquilla,4,14,proyeccion,93808020.00417975
2026-07-01,Barranquilla,4,15,proyeccion,205787256.0560837
2026-07-01,Barranquilla,4,1725,proyeccion,130018192.6725004
2026-07-01,Barranquilla,4,25,proyeccion,442263341.21760315
2026-07-01,Barranquilla,4,76,proyeccion,51923131.452924825
2026-07-01,Barranquilla,4,80,proyeccion,155052847.72081557
2026-07-01,Barranquilla,4,E,proyeccion,564331420.2222055
2026-07-01,Cartagena,5,0605,proyeccion,52837660.64439684
2026-07-01,Cartagena,5,07,proyeccion,737651276.5774037
2026-07-01,Cartagena,5,1301,proyeccion,132913793.5557631
2026-07-01,Cartagena,5,14,proyeccion,35329381.19429502
2026-07-01,Cartagena,5,15,proyeccion,136045830.79344517
2026-07-01,Cartagena,5,1725,proyeccion,242690690.14806375
2026-07-01,Cartagena,5,25,proyeccion,237097380.81176627
2026-07-01,Cartagena,5,76,proyeccion,124530024.67420544
2026-07-01,Cartagena,5,80,proyeccion,123793142.88426685
2026-07-01,Cartagena,5,E,proyeccion,164687526.76472676
2026-08-01,Medellín,1,0605,proyeccion,256679815.33796656
2026-08-01,Medellín,1,07,proyeccion,1835943246.1709738
2026-08-01,Medellín,1,1301,proyeccion,291627142.87478215
2026-08-01,Medellín,1,14,proyeccion,126133052.59416293
2026-08-01,Medellín,1,15,proyeccion,331839030.69370633
2026-08-01,Medellín,1,1725,proyeccion,349056763.0413859
2026-08-01,Medellín,1,25,proyeccion,878948625.3924875
2026-08-01,Medellín,1,76,proyeccion,161252255.87596175
2026-08-01,Medellín,1,80,proyeccion,418327020.0298178
2026-08-01,Medellín,1,E,proyeccion,735570745.156878
2026-08-01,Bogotá,2,0605,proyeccion,331685344.93138015
2026-08-01,Bogotá,2,07,proyeccion,2295667343.8441863
2026-08-01,Bogotá,2,1301,proyeccion,232303707.45271984
2026-08-01,Bogotá,2,14,proyeccion,237528457.86463243
2026-08-01,Bogotá,2,15,proyeccion,412934110.3518456
2026-08-01,Bogotá,2,1725,proyeccion,471205877.0022308
2026-08-01,Bogotá,2,25,proyeccion,1298778353.5516841
2026-08-01,Bogotá,2,76,proyeccion,158474893.71362576
2026-08-01,Bogotá,2,80,proyeccion,302721644.7260476
2026-08-01,Bogotá,2,E,proyeccion,402072848.8913858
2026-08-01,Cali,3,0605,proyeccion,142841722.36401105
2026-08-01,Cali,3,07,proyeccion,723448212.4417434
2026-08-01,Cali,3,1301,proyeccion,133460110.11020455
2026-08-01,Cali,3,14,proyeccion,130116563.18888208
